drugbank_id,drug_name,drug_type,groups,smiles,inchikey,molecular_weight,target_uniprot,target_id,target_name,target_organism,actions,known_action
DB13616,Melagatran,small molecule,experimental,[H][C@]1(CCN1C(=O)[C@H](NCC(O)=O)C1CCCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N,DKWNMCUOEDMMIN-PKOBYXMFSA-N,429.5126,P07477,BE0001739,Serine protease 1,Humans,inhibitor,yes
DB13616,Melagatran,small molecule,experimental,[H][C@]1(CCN1C(=O)[C@H](NCC(O)=O)C1CCCCC1)C(=O)NCC1=CC=C(C=C1)C(N)=N,DKWNMCUOEDMMIN-PKOBYXMFSA-N,429.5126,P00742,BE0000216,Coagulation factor X,Humans,inhibitor,yes
DB13643,Loprazolam,small molecule,experimental,[H]\C(N1CCN(C)CC1)=C1\N=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(=C3)N(=O)=O)N2C1=O,UTEFBSAVJNEPTR-RGEXLXHISA-N,464.904,P14867,BE0004797,GABA(A) Receptor,Humans,positive allosteric modulator,yes
DB13648,Alcuronium,small molecule,experimental,[H][C@@]12C[C@@]3([H])\C(C[N@+]1(CC=C)CC[C@@]21C2=C(C=CC=C2)N2\C=C4/[C@]5([H])N(\C=C3/[C@@]12[H])C1=C(C=CC=C1)[C@@]51CC[N@@+]2(CC=C)C\C(=C\CO)[C@]4([H])C[C@@]12[H])=C/CO,MUQUYTSLDVKIOF-CHJKCJHBSA-N,666.909,P36544,BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,inhibitor,yes
DB13665,Fluanisone,small molecule,experimental,COC1=CC=CC=C1N1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,IRYFCWPNDIUQOW-UHFFFAOYSA-N,356.441,P35348,BE0000501,Alpha-1A adrenergic receptor,Humans,inhibitor,yes
DB13665,Fluanisone,small molecule,experimental,COC1=CC=CC=C1N1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,IRYFCWPNDIUQOW-UHFFFAOYSA-N,356.441,P35368,BE0000575,Alpha-1B adrenergic receptor,Humans,inhibitor,yes
DB13665,Fluanisone,small molecule,experimental,COC1=CC=CC=C1N1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,IRYFCWPNDIUQOW-UHFFFAOYSA-N,356.441,P28223,BE0000451,5-hydroxytryptamine receptor 2A,Humans,inhibitor,yes
DB13665,Fluanisone,small molecule,experimental,COC1=CC=CC=C1N1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,IRYFCWPNDIUQOW-UHFFFAOYSA-N,356.441,P14416,BE0000756,D(2) dopamine receptor,Humans,inhibitor,yes
DB13665,Fluanisone,small molecule,experimental,COC1=CC=CC=C1N1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,IRYFCWPNDIUQOW-UHFFFAOYSA-N,356.441,P25100,BE0000715,Alpha-1D adrenergic receptor,Humans,inhibitor,yes
DB13667,Cefozopran,small molecule,experimental,[H][C@]12SCC(C[N+]3=C4C=CC=NN4C=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=NSC(N)=N1)C([O-])=O,QDUIJCOKQCCXQY-WHJQOFBOSA-N,515.52,P0AC13,BE0000803,Dihydropteroate synthase,Escherichia coli (strain K12),inhibitor,yes
DB13715,Dilazep,small molecule,experimental,COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN1CCCN(CCCOC(=O)C2=CC(OC)=C(OC)C(OC)=C2)CC1,QVZCXCJXTMIDME-UHFFFAOYSA-N,604.697,Q99808,BE0001204,Equilibrative nucleoside transporter 1,Humans,inhibitor,yes
DB13716,Dibutylphthalate,small molecule,experimental,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,DOIRQSBPFJWKBE-UHFFFAOYSA-N,278.3435,O75762,BE0001122,Transient receptor potential cation channel subfamily A member 1,Humans,activator,yes
DB13720,Diphemanil,small molecule,approved;vet_approved;withdrawn,C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1,LCTZPQRFOZKZNK-UHFFFAOYSA-N,278.418,P20309,BE0000045,Muscarinic acetylcholine receptor M3,Humans,antagonist,yes
DB13720,Diphemanil,small molecule,approved;vet_approved;withdrawn,C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1,LCTZPQRFOZKZNK-UHFFFAOYSA-N,278.418,P11229,BE0000092,Muscarinic acetylcholine receptor M1,Humans,modulator,yes
DB13746,Bioallethrin,small molecule,approved;experimental,CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C,ZCVAOQKBXKSDMS-UHFFFAOYSA-N,302.414,Q86DI9,BE0009367,Sodium channel protein,Pediculus humanus,modulator,yes
DB13750,Obidoxime,small molecule,experimental,O\N=C\C1=CC=[N+](COC[N+]2=CC=C(\C=N\O)C=C2)C=C1,HIGRLDNHDGYWQJ-UHFFFAOYSA-P,288.3018,P22303,BE0000426,Acetylcholinesterase,Humans,inhibitor,yes
DB13751,Glycyrrhizic acid,small molecule,approved;experimental,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,LPLVUJXQOOQHMX-QWBHMCJMSA-N,822.942,P28845,BE0000329,11-beta-hydroxysteroid dehydrogenase 1,Humans,antagonist,yes
DB13751,Glycyrrhizic acid,small molecule,approved;experimental,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,LPLVUJXQOOQHMX-QWBHMCJMSA-N,822.942,P01375,BE0000704,Tumor necrosis factor,Humans,antagonist,yes
DB13751,Glycyrrhizic acid,small molecule,approved;experimental,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,LPLVUJXQOOQHMX-QWBHMCJMSA-N,822.942,P42574,BE0001162,Caspase-3,Humans,antagonist,yes
DB13751,Glycyrrhizic acid,small molecule,approved;experimental,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,LPLVUJXQOOQHMX-QWBHMCJMSA-N,822.942,Q00653,BE0004903,Nuclear factor NF-kappa-B,Humans,translocation inhibitor,yes
DB13751,Glycyrrhizic acid,small molecule,approved;experimental,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](O[C@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,LPLVUJXQOOQHMX-QWBHMCJMSA-N,822.942,P06858,BE0000239,Lipoprotein lipase,Humans,inducer,yes
DB13757,Epanolol,small molecule,experimental,OC(CNCCNC(=O)CC1=CC=C(O)C=C1)COC1=CC=CC=C1C#N,YARKMNAWFIMDKV-UHFFFAOYSA-N,369.421,P13945,BE0001012,Beta-3 adrenergic receptor,Humans,modulator,yes
DB13766,Lidoflazine,small molecule,approved;experimental,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1,ZBIAKUMOEKILTF-UHFFFAOYSA-N,491.627,Q9NY46,BE0002082,Sodium channel protein type 3 subunit alpha,Humans,inhibitor,yes
DB13766,Lidoflazine,small molecule,approved;experimental,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1,ZBIAKUMOEKILTF-UHFFFAOYSA-N,491.627,Q99808,BE0001204,Equilibrative nucleoside transporter 1,Humans,inhibitor,yes
DB13767,Vorozole,small molecule,experimental,CN1N=NC2=CC=C(C=C12)[C@@H](N1C=NC=N1)C1=CC=C(Cl)C=C1,XLMPPFTZALNBFS-INIZCTEOSA-N,324.77,P11511,BE0002090,Aromatase,Humans,inhibitor,yes
DB13775,Tertatolol,small molecule,experimental,CC(C)(C)NCC(O)COC1=CC=CC2=C1SCCC2,HTWFXPCUFWKXOP-UHFFFAOYSA-N,295.44,P08908,BE0000291,5-hydroxytryptamine receptor 1A,Humans,inhibitor,yes
DB13777,Prenalterol,small molecule,experimental,CC(C)NC[C@H](O)COC1=CC=C(O)C=C1,ADUKCCWBEDSMEB-NSHDSACASA-N,225.288,P13945,BE0001012,Beta-3 adrenergic receptor,Humans,agonist,yes
DB13781,Xamoterol,small molecule,approved,OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1,DXPOSRCHIDYWHW-UHFFFAOYSA-N,339.392,P13945,BE0001012,Beta-3 adrenergic receptor,Humans,agonist,yes
DB13781,Xamoterol,small molecule,approved,OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1,DXPOSRCHIDYWHW-UHFFFAOYSA-N,339.392,P08588,BE0000172,Beta-1 adrenergic receptor,Humans,partial agonist,yes
DB13783,Acemetacin,small molecule,approved;investigational,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,FSQKKOOTNAMONP-UHFFFAOYSA-N,415.83,P23219,BE0000017,Prostaglandin G/H synthase 1,Humans,antagonist,yes
DB13783,Acemetacin,small molecule,approved;investigational,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,FSQKKOOTNAMONP-UHFFFAOYSA-N,415.83,P35354,BE0000262,Prostaglandin G/H synthase 2,Humans,antagonist,yes
DB13791,Penfluridol,small molecule,experimental,OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC(=C(Cl)C=C1)C(F)(F)F,MDLAAYDRRZXJIF-UHFFFAOYSA-N,523.97,O43497,BE0000483,Voltage-dependent T-type calcium channel subunit alpha-1G,Humans,blocker,yes
DB13793,Vinburnine,small molecule,experimental,[H][C@]12N3CCC[C@@]1(CC)CC(=O)N1C4=CC=CC=C4C(CC3)=C21,WYJAPUKIYAZSEM-MOPGFXCFSA-N,294.398,P20309,BE0000045,Muscarinic acetylcholine receptor M3,Humans,allosteric modulator,yes
DB13806,Linopirdine,small molecule,experimental,O=C1N(C2=CC=CC=C2C1(CC1=CC=NC=C1)CC1=CC=NC=C1)C1=CC=CC=C1,YEJCDKJIEMIWRQ-UHFFFAOYSA-N,391.474,O43525,BE0002398,Potassium voltage-gated channel subfamily KQT member 3,Humans,modulator,yes
DB13810,Dimemorfan,small molecule,experimental,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC1=CC=C(C)C=C31,KBEZZLAAKIIPFK-NJAFHUGGSA-N,255.405,Q99720,BE0000156,Sigma non-opioid intracellular receptor 1,Humans,agonist,yes
DB13837,Doxefazepam,small molecule,experimental,OCCN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1F,VOJLELRQLPENHL-UHFFFAOYSA-N,348.756,P14867,BE0004797,GABA(A) Receptor,Humans,positive allosteric modulator,yes
DB13837,Doxefazepam,small molecule,experimental,OCCN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1F,VOJLELRQLPENHL-UHFFFAOYSA-N,348.756,P14867,BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,ligand,yes
DB13853,Anethole trithione,small molecule,approved;experimental,COC1=CC=C(C=C1)C1=CC(=S)SS1,KYLIZBIRMBGUOP-UHFFFAOYSA-N,240.35,P21980,BE0001035,Protein-glutamine gamma-glutamyltransferase 2,Humans,inhibitor,yes
DB13857,Demegestone,small molecule,experimental,[H][C@@]12CC[C@](C)(C(C)=O)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H],JWAHBTQSSMYISL-MHTWAQMVSA-N,312.4458,P06401,BE0000557,Progesterone receptor,Humans,agonist,yes
DB13867,Fluticasone,small molecule,approved;experimental,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,MGNNYOODZCAHBA-GQKYHHCASA-N,444.51,P04150,BE0000794,Glucocorticoid receptor,Humans,agonist,yes
DB13868,Adefovir,small molecule,investigational,NC1=C2N=CN(CCOCP(O)(O)=O)C2=NC=N1,SUPKOOSCJHTBAH-UHFFFAOYSA-N,273.1857,P24024,BE0000312,Protein P,HBV-D,inhibitor,yes
DB13868,Adefovir,small molecule,investigational,NC1=C2N=CN(CCOCP(O)(O)=O)C2=NC=N1,SUPKOOSCJHTBAH-UHFFFAOYSA-N,273.1857,P04293,BE0000308,DNA polymerase catalytic subunit,HHV-1,inhibitor,yes
DB13872,Lormetazepam,small molecule,approved,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl,FJIKWRGCXUCUIG-UHFFFAOYSA-N,335.185,P14867,BE0004797,GABA(A) Receptor,Humans,positive allosteric modulator,yes
DB13872,Lormetazepam,small molecule,approved,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl,FJIKWRGCXUCUIG-UHFFFAOYSA-N,335.185,P14867,BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,Humans,ligand,yes
DB13873,Fenofibric acid,small molecule,approved,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O,MQOBSOSZFYZQOK-UHFFFAOYSA-N,318.75,Q07869,BE0000071,Peroxisome proliferator-activated receptor alpha,Humans,agonist,yes
DB13873,Fenofibric acid,small molecule,approved,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O,MQOBSOSZFYZQOK-UHFFFAOYSA-N,318.75,P07148,BE0003998,"Fatty acid-binding protein, liver",Humans,inhibitor,yes
DB13874,Enasidenib,small molecule,approved;investigational,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F,DYLUUSLLRIQKOE-UHFFFAOYSA-N,473.383,O75874,BE0001251,Isocitrate dehydrogenase [NADP] cytoplasmic,Humans,inhibitor,yes
DB13874,Enasidenib,small molecule,approved;investigational,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F,DYLUUSLLRIQKOE-UHFFFAOYSA-N,473.383,P50213,BE0000011,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",Humans,inhibitor,yes
DB13874,Enasidenib,small molecule,approved;investigational,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F,DYLUUSLLRIQKOE-UHFFFAOYSA-N,473.383,O43837,BE0000559,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",Humans,inhibitor,yes
DB13874,Enasidenib,small molecule,approved;investigational,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F,DYLUUSLLRIQKOE-UHFFFAOYSA-N,473.383,P51553,BE0000771,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial",Humans,inhibitor,yes
DB13874,Enasidenib,small molecule,approved;investigational,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F,DYLUUSLLRIQKOE-UHFFFAOYSA-N,473.383,P48735,BE0004527,"Isocitrate dehydrogenase [NADP], mitochondrial",Humans,inhibitor,yes
DB13878,Pibrentasvir,small molecule,approved;investigational,CO[C@H](C)[C@H](NC(=O)OC)C(=O)N1CCC[C@H]1C1=NC2=C(N1)C=C(F)C(=C2)[C@H]1CC[C@@H](N1C1=CC(F)=C(N2CCC(CC2)C2=CC=C(F)C=C2)C(F)=C1)C1=CC2=C(NC(=N2)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)[C@@H](C)OC)C=C1F,VJYSBPDEJWLKKJ-NLIMODCCSA-N,1113.201,Q5L478,BE0008651,Nonstructural protein 5A,Hepatitis C Virus,inhibitor,yes
DB13879,Glecaprevir,small molecule,approved;investigational,[H][C@@]12CN(C(=O)[C@@]([H])(NC(=O)O[C@]3([H])CCC[C@@]3([H])OC\C=C\C(F)(F)C3=NC4=C(C=CC=C4)N=C3O1)C(C)(C)C)[C@@]([H])(C2)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1,MLSQGNCUYAMAHD-ITNVBOSISA-N,838.87,Q91RS4,BE0004004,NS3 protease,Hepatitis C Virus,inhibitor,yes
DB13879,Glecaprevir,small molecule,approved;investigational,[H][C@@]12CN(C(=O)[C@@]([H])(NC(=O)O[C@]3([H])CCC[C@@]3([H])OC\C=C\C(F)(F)C3=NC4=C(C=CC=C4)N=C3O1)C(C)(C)C)[C@@]([H])(C2)C(=O)N[C@@]1(C[C@H]1C(F)F)C(=O)NS(=O)(=O)C1(C)CC1,MLSQGNCUYAMAHD-ITNVBOSISA-N,838.87,B0B3C9,BE0004701,Genome polyprotein,Hepatitis C Virus,inhibitor,yes
DB13912,Coumermycin A1,small molecule,experimental,CO[C@H]1[C@H](OC(=O)C2=CC=C(C)N2)[C@H](O)[C@@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=C(C)C(=CN2)C(=O)NC2=C(O)C4=C(OC2=O)C(C)=C(O[C@H]2OC(C)(C)[C@@H](OC)[C@H](OC(=O)C5=CC=C(C)N5)[C@@H]2O)C=C4)C(=O)O3)OC1(C)C,WTIJXIZOODAMJT-IYKSDEDASA-N,1110.092,P0AES6,BE0000799,DNA gyrase subunit B,Escherichia coli (strain K12),inhibitor,yes
DB13914,Volixibat,small molecule,experimental;investigational,[H][C@@]1([C@@H](O)[C@](CC)(CCCC)CS(=O)(=O)C2=CC=C(C=C12)N(C)C)C1=CC=CC(NC(=O)N[C@@H]2O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](OCC3=CC=CC=C3)[C@H]2O)=C1,ULVBLFBUTQMAGZ-RTNCXNSASA-N,805.96,Q12908,BE0003643,Ileal sodium/bile acid cotransporter,Humans,inhibitor,yes
DB13919,Candesartan,small molecule,experimental,CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,HTQMVQVXFRQIKW-UHFFFAOYSA-N,440.454,P30556,BE0000062,Type-1 angiotensin II receptor,Humans,antagonist,yes
DB13920,Valopicitabine,small molecule,experimental,CC(C)[C@H](N)C(=O)O[C@@H]1[C@@H](CO)O[C@@H](N2C=CC(N)=NC2=O)[C@]1(C)O,TVRCRTJYMVTEFS-ICGCPXGVSA-N,356.379,P26664,BE0003427,Genome polyprotein,,modulator,yes
DB13925,Dotatate gallium Ga-68,small molecule,approved;investigational,[68Ga+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,XBJPSVQFCQFGDC-WSCOIBMGSA-K,1500.54,P30874,BE0003528,Somatostatin receptor type 2,Humans,binder,yes
DB13928,Semaglutide,small molecule,approved;investigational,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CC[C@@H](NC(=O)CCCCCCCCCCCCCCCCC(O)=O)C(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O,DLSWIYLPEUIQAV-CCUURXOWSA-N,4113.641,P43220,BE0000857,Glucagon-like peptide 1 receptor,Humans,agonist,yes
DB13930,Ulixertinib,small molecule,investigational,[H]N([C@H](CO)C1=CC(Cl)=CC=C1)C(=O)C1=CC(=CN1[H])C1=CC(=NC=C1Cl)N([H])C(C)C,KSERXGMCDHOLSS-LJQANCHMSA-N,433.33,P29323,BE0004549,Ephrin type-B receptor 2,Humans,inhibitor,yes
DB13931,Netarsudil,small molecule,approved,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1,OURRXQUGYQRVML-AREMUKBSSA-N,453.542,Q13464,BE0001016,Rho-associated protein kinase 1,Humans,inhibitor,yes
DB13931,Netarsudil,small molecule,approved,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1,OURRXQUGYQRVML-AREMUKBSSA-N,453.542,O75116,BE0004191,Rho-associated protein kinase 2,Humans,inhibitor,yes
DB13931,Netarsudil,small molecule,approved,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1,OURRXQUGYQRVML-AREMUKBSSA-N,453.542,P23975,BE0000486,Sodium-dependent noradrenaline transporter,Humans,inhibitor,yes
DB13939,RAD-140,small molecule,experimental;investigational,[H][C@@](C)(O)[C@@]([H])(NC1=C(C)C(Cl)=C(C=C1)C#N)C1=NN=C(O1)C1=CC=C(C=C1)C#N,XMBUPPIEVAFYHO-KPZWWZAWSA-N,393.83,P10275,BE0000132,Androgen receptor,Humans,modulator,yes
DB13943,Testosterone cypionate,small molecule,approved,[H][C@@]12CC[C@H](OC(=O)CCC3CCCC3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,HPFVBGJFAYZEBE-ZLQWOROUSA-N,412.614,P10275,BE0000132,Androgen receptor,Humans,agonist,yes
DB13944,Testosterone enanthate,small molecule,approved,[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,VOCBWIIFXDYGNZ-IXKNJLPQSA-N,400.594,P10275,BE0000132,Androgen receptor,Humans,agonist,yes
DB13946,Testosterone undecanoate,small molecule,approved;investigational,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,UDSFVOAUHKGBEK-CNQKSJKFSA-N,456.711,P10275,BE0000132,Androgen receptor,Humans,agonist,yes
DB13950,WIN 55212-2,small molecule,experimental,CC1=C(C(=O)C2=CC=CC3=CC=CC=C23)C2=C3N1[C@H](CN1CCOCC1)COC3=CC=C2,HQVHOQAKMCMIIM-HXUWFJFHSA-N,426.516,P21554,BE0000061,Cannabinoid receptor 1,Humans,inhibitor,yes
DB13950,WIN 55212-2,small molecule,experimental,CC1=C(C(=O)C2=CC=CC3=CC=CC=C23)C2=C3N1[C@H](CN1CCOCC1)COC3=CC=C2,HQVHOQAKMCMIIM-HXUWFJFHSA-N,426.516,P34972,BE0000095,Cannabinoid receptor 2,Humans,inhibitor,yes
DB13952,Estradiol acetate,small molecule,approved;investigational;vet_approved,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(C)=O)C=C3CC[C@@]21[H],FHXBMXJMKMWVRG-SLHNCBLASA-N,314.4186,P03372,BE0000123,Estrogen receptor,Humans,agonist,yes
DB13952,Estradiol acetate,small molecule,approved;investigational;vet_approved,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(C)=O)C=C3CC[C@@]21[H],FHXBMXJMKMWVRG-SLHNCBLASA-N,314.4186,Q92731,BE0000792,Estrogen receptor beta,Humans,agonist,yes
DB13953,Estradiol benzoate,small molecule,approved;investigational;vet_approved,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(OC(=O)C5=CC=CC=C5)=CC=C4[C@@]3([H])CC[C@]12C,UYIFTLBWAOGQBI-BZDYCCQFSA-N,376.488,P03372,BE0000123,Estrogen receptor,Humans,agonist,yes
DB13953,Estradiol benzoate,small molecule,approved;investigational;vet_approved,[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(OC(=O)C5=CC=CC=C5)=CC=C4[C@@]3([H])CC[C@]12C,UYIFTLBWAOGQBI-BZDYCCQFSA-N,376.488,Q92731,BE0000792,Estrogen receptor beta,Humans,agonist,yes
DB13954,Estradiol cypionate,small molecule,approved;investigational;vet_approved,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]12C)OC(=O)CCC1CCCC1,UOACKFBJUYNSLK-XRKIENNPSA-N,396.5622,P03372,BE0000123,Estrogen receptor,Humans,agonist,yes
DB13954,Estradiol cypionate,small molecule,approved;investigational;vet_approved,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]12C)OC(=O)CCC1CCCC1,UOACKFBJUYNSLK-XRKIENNPSA-N,396.5622,Q92731,BE0000792,Estrogen receptor beta,Humans,agonist,yes
DB13955,Estradiol dienanthate,small molecule,approved;investigational;vet_approved,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CCCCCC)=CC=C4[C@H]3CC[C@]12C,OVAHZPTYWMWNKO-CAHAWPIUSA-N,496.732,P03372,BE0000123,Estrogen receptor,Humans,agonist,yes
